Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,12-Nov-2025,18-Nov-2025,PE,25650.00,70.00,74.90,39.10,44.30,45.55,44.30,570817.00,11002992.28,21900.24,3165825.00,1641150.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23900.00,2.25,2.90,1.95,2.75,2.85,2.75,39813.00,713723.34,75.31,349050.00,23850.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23550.00,2.05,2.60,1.55,2.35,2.50,2.35,6759.00,119391.43,10.59,43650.00,27450.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27750.00,-,-,-,1988.20,1988.20,1848.00,-,-,-,225.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24550.00,4.65,4.80,3.25,4.20,4.40,4.20,48996.00,902295.50,156.65,292800.00,-23175.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26050.00,223.65,258.45,169.70,193.00,198.25,193.00,129392.00,2547116.03,19119.83,304200.00,273225.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25150.00,6.35,12.80,6.35,9.35,10.30,9.35,174778.00,3298077.84,1327.82,1282950.00,337500.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26650.00,777.85,777.85,684.65,721.15,722.45,721.15,30.00,615.96,16.34,525.00,225.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27450.00,-,-,-,1701.35,1701.35,1548.30,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25200.00,14.50,14.75,8.95,10.35,11.35,10.35,354058.00,6694731.70,3035.50,3645450.00,749775.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26400.00,520.05,551.35,436.50,474.95,480.50,474.95,2872.00,57892.68,1027.08,41100.00,28275.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25900.00,138.00,167.00,100.15,114.65,118.55,114.65,2335813.00,45585620.03,212452.51,5126775.00,4471500.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24800.00,6.45,6.45,4.35,5.35,5.70,5.35,293678.00,5463639.48,1228.68,3972375.00,1501425.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26700.00,899.55,899.55,726.85,763.90,775.30,763.90,114.00,2348.97,66.12,5250.00,1425.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24600.00,4.25,5.05,3.40,4.40,4.75,4.40,215408.00,3974995.33,717.73,2209425.00,315150.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25450.00,25.00,33.90,19.70,21.45,22.80,21.45,316648.00,6049850.92,5832.22,2363175.00,820275.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26500.00,596.00,650.00,530.45,565.90,578.00,565.90,6365.00,129273.59,2769.22,307350.00,44100.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26900.00,967.40,970.95,926.85,969.60,969.35,969.60,24.00,501.32,17.12,3150.00,675.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27150.00,-,-,-,1402.35,1402.35,1248.70,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27400.00,-,-,-,1651.50,1651.50,1498.35,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26800.00,910.00,933.85,845.00,862.55,871.80,862.55,66.00,1370.65,44.05,5625.00,450.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27650.00,-,-,-,1896.10,1896.10,1748.10,-,-,-,75.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27800.00,-,-,-,2037.55,2037.55,1897.95,-,-,-,225.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23650.00,2.15,2.65,1.60,2.45,2.45,2.45,3496.00,62016.02,5.72,37350.00,24525.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25050.00,11.50,11.50,6.30,7.75,8.50,7.75,130351.00,2449778.45,809.04,876525.00,344250.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24850.00,6.80,6.80,4.60,5.80,6.30,5.80,125248.00,2334886.75,577.15,1261650.00,589500.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26450.00,649.55,649.55,483.05,519.80,530.00,519.80,974.00,19710.29,388.56,12075.00,9600.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25300.00,17.65,20.15,12.80,13.45,14.55,13.45,385131.00,7312212.01,4351.28,3424875.00,504450.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26000.00,218.15,225.00,143.00,163.40,168.10,163.40,809060.00,15879765.44,103095.44,2789175.00,1732425.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25700.00,86.00,86.00,47.45,53.55,55.40,53.55,1232681.00,23817346.37,57420.10,5091825.00,1870725.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24500.00,3.35,4.55,3.25,4.05,4.30,4.05,338320.00,6217653.46,1023.46,4824375.00,-87450.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24700.00,4.90,5.60,3.85,4.90,5.10,4.90,273789.00,5072964.79,1023.57,3421125.00,1685550.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25350.00,22.75,24.25,14.70,15.65,16.95,15.65,270849.00,5153066.71,3550.10,2745225.00,1765125.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24350.00,3.70,4.00,2.20,3.55,3.75,3.55,36347.00,663881.83,94.74,243825.00,-1050.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25000.00,8.00,9.20,6.10,7.20,7.85,7.20,516868.00,9694238.39,2963.39,6070650.00,769350.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25500.00,42.70,42.70,23.15,25.55,26.75,25.55,739282.00,14155092.64,16324.39,6032850.00,2026575.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27250.00,-,-,-,1502.05,1502.05,1348.55,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26750.00,862.95,862.95,794.65,829.45,829.45,829.45,11.00,227.44,6.75,225.00,150.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26850.00,996.35,996.35,884.70,919.05,915.35,919.05,25.00,520.97,17.53,600.00,-75.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26350.00,480.00,505.00,394.00,428.30,435.50,428.30,2421.00,48629.45,784.44,25650.00,24075.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23950.00,2.25,3.00,1.90,2.85,2.90,2.85,18155.00,326146.14,36.95,101550.00,43350.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25250.00,17.95,17.95,11.10,11.65,12.80,11.65,214399.00,4062262.67,2081.61,1650675.00,589875.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24250.00,3.55,3.65,2.15,3.40,3.50,3.40,30192.00,549189.97,72.97,247200.00,59625.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23850.00,2.45,2.95,1.60,2.70,2.70,2.70,13100.00,234351.42,25.17,70800.00,22950.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26950.00,-,-,-,1190.65,1190.65,1049.50,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27050.00,-,-,-,1287.20,1287.20,1149.00,-,-,-,-,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23600.00,1.95,2.75,1.55,2.50,2.55,2.50,58080.00,1028112.37,96.37,1022625.00,876825.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24050.00,2.75,3.20,2.00,3.00,3.05,3.00,32740.00,590619.08,71.33,96225.00,41775.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23450.00,1.95,2.35,1.60,2.10,2.25,2.10,48311.00,849737.91,68.20,472725.00,402525.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25950.00,180.00,194.75,120.00,136.45,142.10,136.45,755854.00,14790767.45,79958.98,1359150.00,1289700.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23800.00,1.95,2.90,1.85,2.65,2.85,2.65,50060.00,893661.69,90.69,474525.00,262425.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23500.00,1.80,2.60,1.55,2.30,2.45,2.30,159459.00,2810704.57,239.69,3395625.00,1056525.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27550.00,1709.40,1709.40,1709.40,1709.40,1709.40,1648.20,1.00,21.94,1.28,75.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27500.00,1590.00,1611.00,1532.90,1547.90,1561.05,1547.90,14.00,305.22,16.47,1575.00,75.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24900.00,5.30,7.45,5.00,6.15,6.45,6.15,321147.00,5998987.83,1567.61,3110925.00,1315575.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24400.00,3.40,4.10,2.85,3.75,3.85,3.75,133282.00,2439428.31,367.71,1913850.00,805125.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25400.00,26.10,28.55,16.95,18.30,19.50,18.30,518183.00,9879534.83,8148.68,5184225.00,2242500.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24650.00,7.00,7.00,3.35,4.60,5.00,4.60,56887.00,1051898.93,200.52,424050.00,-11325.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24950.00,9.00,9.00,5.30,6.65,7.25,6.65,136577.00,2556420.49,723.38,892725.00,111300.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25800.00,120.05,120.90,69.10,79.05,81.00,79.05,2765517.00,53701859.09,189105.14,7608075.00,6149625.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26100.00,283.80,294.55,200.00,224.85,231.20,224.85,141158.00,2787547.20,24379.35,422175.00,215625.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27100.00,-,-,-,1310.00,1310.00,1198.85,-,-,-,75.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23400.00,1.60,2.45,1.40,2.15,2.40,2.15,170320.00,2989348.94,232.94,4830225.00,2223750.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24100.00,2.80,3.30,2.20,3.05,3.15,3.05,75064.00,1356945.61,163.81,545550.00,131700.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27600.00,1710.00,1710.00,1638.95,1638.95,1638.95,1698.15,6.00,131.78,7.58,675.00,-150.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25600.00,52.00,64.85,32.60,36.60,37.90,36.60,824865.00,15863616.13,26208.13,5569200.00,1554300.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24750.00,5.25,5.90,4.05,5.05,5.40,5.05,87080.00,1616766.21,343.71,623025.00,108000.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25750.00,90.00,101.70,57.15,65.10,67.00,65.10,1042783.00,20198473.70,59727.01,2666625.00,2008800.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27300.00,1399.55,1399.55,1340.30,1340.30,1340.30,1398.45,5.00,107.49,5.12,300.00,-75.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25850.00,125.05,142.00,83.25,95.65,98.15,95.65,1872812.00,36457739.99,148597.34,3522225.00,3345675.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27000.00,1119.70,1140.00,1024.70,1065.20,1067.00,1065.20,357.00,7518.08,288.83,43200.00,3675.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,27350.00,-,-,-,1588.40,1588.40,1448.40,-,-,-,75.00,-,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24300.00,2.80,3.75,2.55,3.45,3.50,3.45,141050.00,2570991.61,355.36,1629675.00,625050.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23700.00,2.30,3.20,1.65,2.55,2.65,2.55,46820.00,832306.47,80.97,497400.00,383175.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26300.00,418.05,461.65,350.00,383.25,389.70,383.25,14599.00,292258.07,4292.80,126225.00,47775.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25550.00,43.95,48.60,27.30,30.30,31.60,30.30,446961.00,8576445.41,11555.25,3100425.00,1744050.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26550.00,654.05,689.70,582.85,611.35,624.45,611.35,172.00,3504.52,79.57,4350.00,4200.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26600.00,693.35,740.00,628.65,667.40,670.05,667.40,445.00,9103.29,225.54,20025.00,8400.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26150.00,292.75,334.15,233.20,261.50,267.15,261.50,24709.00,489493.16,4887.90,73350.00,65250.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26200.00,417.55,417.55,269.00,298.25,305.85,298.25,49684.00,987570.19,11279.59,267975.00,132900.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24450.00,4.25,4.35,2.90,3.85,4.00,3.85,36746.00,673936.53,106.75,317400.00,59250.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,25100.00,10.00,11.25,7.30,8.45,9.25,8.45,264459.00,4980251.64,1810.96,2510925.00,445650.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24200.00,2.85,3.55,2.45,3.25,3.45,3.25,158534.00,2877765.03,372.93,1689150.00,790575.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25350.00,45.10,55.55,39.25,42.45,43.55,42.45,8959.00,170641.08,308.09,298425.00,10650.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22700.00,3.50,4.25,3.30,3.80,3.75,3.80,6660.00,113404.41,17.91,402825.00,-32925.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23400.00,4.35,5.00,3.75,4.45,5.00,4.45,652.00,11444.72,2.12,45975.00,4575.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22900.00,3.30,4.10,3.30,3.85,4.00,3.85,257.00,4414.69,0.71,27000.00,-75.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25800.00,151.10,165.65,118.95,128.75,131.45,128.75,99616.00,1937979.04,10409.44,2398500.00,171075.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23500.00,4.85,6.40,4.00,4.55,5.10,4.55,13747.00,242339.11,48.23,893175.00,-52050.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24600.00,11.75,13.35,10.55,11.45,12.20,11.45,17418.00,321518.13,156.03,612600.00,-142650.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25550.00,97.50,97.50,63.65,68.20,69.15,68.20,12007.00,230746.56,662.42,350250.00,74625.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25000.00,27.90,27.90,20.00,21.00,21.40,21.00,76417.00,1434096.04,1277.29,4131225.00,-206925.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23950.00,7.00,7.90,5.95,6.25,6.10,6.25,219.00,3934.89,1.10,11100.00,-1425.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26900.00,955.00,986.05,896.05,915.00,915.00,983.80,30.00,626.12,20.87,15150.00,-,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26800.00,857.05,890.00,790.00,816.40,827.95,816.40,224.00,4644.79,142.39,23850.00,-2025.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27550.00,1584.30,1584.30,1542.10,1542.10,1542.10,1618.70,3.00,65.52,3.53,750.00,-,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24150.00,7.65,8.05,5.80,7.35,7.25,7.35,201.00,3641.74,1.13,23250.00,-225.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26400.00,510.05,535.80,439.00,463.90,470.95,463.90,1313.00,26472.05,474.65,146400.00,10200.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26050.00,305.10,305.10,216.30,233.10,236.85,233.10,4199.00,82794.56,756.60,135000.00,64125.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24300.00,8.55,9.35,7.70,8.30,8.35,8.30,6582.00,119999.02,42.07,458325.00,-29550.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24200.00,8.30,8.50,7.25,7.65,7.95,7.65,8310.00,150875.62,49.12,379425.00,-53475.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22800.00,3.75,3.95,3.15,3.65,3.85,3.65,537.00,9184.11,1.41,31275.00,-5250.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27050.00,1045.85,1045.85,1045.85,1045.85,1045.85,1045.85,1.00,21.07,0.78,75.00,-75.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27200.00,1260.00,1277.70,1183.00,1213.55,1213.55,1213.55,286.00,6103.97,269.57,18600.00,-14400.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25650.00,80.00,115.25,80.00,87.45,89.00,87.45,14816.00,286077.14,1054.34,356700.00,41925.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24050.00,6.80,7.50,6.45,6.80,6.95,6.80,753.00,13586.21,3.97,34950.00,17025.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25050.00,25.65,28.75,21.55,22.85,23.50,22.85,6297.00,118419.02,114.13,217500.00,69825.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23300.00,4.50,4.90,3.80,4.15,4.20,4.15,659.00,11518.09,2.06,30600.00,525.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26650.00,680.00,680.00,659.75,669.70,663.35,669.70,18.00,368.80,9.03,2625.00,75.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26150.00,327.60,348.90,269.60,290.75,292.20,290.75,1219.00,24182.25,274.61,54450.00,16425.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23200.00,4.20,4.90,3.30,4.00,4.10,4.00,738.00,12843.44,2.24,45600.00,-6375.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27350.00,1361.20,1363.30,1361.20,1363.30,1363.30,1420.50,2.00,43.07,2.04,1200.00,-150.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23650.00,6.80,6.80,4.20,4.75,4.60,4.75,424.00,7522.35,1.65,12225.00,9225.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26450.00,555.75,576.10,477.70,498.30,512.80,498.30,60.00,1213.30,23.05,11025.00,600.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26100.00,301.90,317.00,241.10,259.00,261.10,259.00,12440.00,246022.39,2509.39,642300.00,56175.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26500.00,585.00,623.00,516.80,544.70,554.95,544.70,5049.00,102461.40,2112.53,883200.00,48675.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26350.00,463.45,496.45,401.00,426.60,433.70,426.60,230.00,4620.82,75.44,32250.00,600.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26200.00,354.45,385.00,299.15,319.20,329.20,319.20,13485.00,268399.04,3418.79,1075350.00,86100.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24700.00,15.75,15.75,11.80,12.95,13.20,12.95,14623.00,271041.07,150.00,598125.00,-169950.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24000.00,5.60,7.00,5.60,6.45,6.80,6.45,23869.00,429758.91,116.91,1941300.00,-68550.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24650.00,12.00,14.15,11.90,12.30,12.55,12.30,1817.00,33609.23,17.44,67050.00,-17775.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23850.00,6.95,6.95,4.95,5.80,5.80,5.80,767.00,13723.18,3.47,56925.00,15825.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27400.00,1460.00,1460.00,1460.00,1460.00,1460.00,1469.90,1.00,21.65,1.10,3450.00,-75.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24800.00,18.00,18.00,13.25,14.85,15.55,14.85,28135.00,523638.49,327.49,1077675.00,-278475.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23050.00,4.90,4.90,3.40,3.65,3.45,3.65,86.00,1486.96,0.23,6900.00,-375.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24550.00,13.20,13.25,10.60,10.90,11.20,10.90,2603.00,47950.13,22.39,98100.00,7275.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23750.00,5.20,6.00,5.00,5.35,5.45,5.35,144.00,2565.58,0.58,7425.00,2025.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25300.00,48.65,49.45,35.10,37.95,38.45,37.95,68600.00,1303843.93,2158.93,1431900.00,-1004850.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24350.00,9.30,9.90,8.40,8.80,8.85,8.80,1852.00,33834.86,12.71,73725.00,12900.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22850.00,4.00,4.15,3.00,3.60,3.35,3.60,143.00,2451.06,0.40,6225.00,-1575.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23350.00,4.85,4.85,3.65,4.20,4.00,4.20,58.00,1015.91,0.18,4725.00,1800.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25450.00,70.00,70.60,49.75,53.95,54.40,53.95,12619.00,241414.44,549.28,253875.00,32325.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,24000.00,2.40,3.20,2.25,2.95,3.05,2.95,282576.00,5086950.21,582.21,5142225.00,1177350.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,26250.00,375.05,416.65,308.15,340.25,347.50,340.25,5436.00,108440.55,1419.30,54600.00,37725.00,25875.80
NIFTY,12-Nov-2025,18-Nov-2025,PE,23750.00,2.35,2.95,1.75,2.65,2.70,2.65,26962.00,480308.01,47.38,128400.00,69750.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25500.00,63.35,80.00,56.15,61.10,60.95,61.10,120816.00,2316591.71,5985.71,3722925.00,28800.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25200.00,39.35,39.80,28.30,30.35,31.20,30.35,55583.00,1051877.70,1359.00,1853250.00,-127200.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23550.00,4.25,5.45,4.25,4.90,4.95,4.90,205.00,3621.60,0.79,11475.00,4575.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25600.00,90.00,105.70,59.90,77.30,78.45,77.30,54550.00,1050822.56,3462.56,1676925.00,83775.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26600.00,759.60,759.60,603.00,630.85,641.90,630.85,317.00,6480.54,156.39,85500.00,-1050.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24500.00,9.90,11.85,9.15,10.25,10.55,10.25,33293.00,612025.19,266.31,2192250.00,11625.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27100.00,1180.45,1180.45,1088.00,1111.90,1123.80,1111.90,26.00,550.80,22.35,14025.00,-675.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26700.00,764.05,796.00,699.00,726.95,731.25,726.95,128.00,2634.66,71.46,56775.00,2850.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25150.00,30.00,35.20,25.50,27.25,28.20,27.25,7252.00,136952.41,161.56,199950.00,66600.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22950.00,4.15,4.70,3.25,4.15,3.35,4.15,52.00,895.20,0.15,4050.00,-375.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24950.00,28.35,28.35,17.75,19.00,19.70,19.00,7297.00,136653.00,107.89,341925.00,-6750.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23100.00,5.80,5.95,3.55,4.00,4.00,4.00,494.00,8560.08,1.53,50850.00,-975.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23900.00,5.55,6.50,4.60,6.00,5.95,6.00,3840.00,68849.30,17.30,207075.00,-43800.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,22750.00,4.65,4.75,3.05,3.80,3.95,3.80,228.00,3890.86,0.61,10125.00,-1350.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26850.00,868.70,868.70,868.70,868.70,868.70,936.90,1.00,20.79,0.65,1125.00,-,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27500.00,1591.60,1591.60,1474.75,1502.30,1510.00,1502.30,660.00,14366.29,753.79,735525.00,-1125.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26250.00,388.90,418.85,332.60,355.25,359.00,355.25,832.00,16609.58,229.58,62475.00,2100.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23700.00,5.00,5.90,4.00,5.25,5.15,5.25,3697.00,65728.74,14.57,175800.00,-16575.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,26750.00,773.90,773.90,773.90,773.90,773.90,844.65,1.00,20.64,0.58,1725.00,-,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24450.00,8.90,11.20,8.90,9.80,10.10,9.80,1572.00,28838.57,12.02,56625.00,9225.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27300.00,1359.05,1359.05,1305.00,1305.80,1306.90,1305.80,13.00,279.12,12.95,21825.00,-150.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23150.00,3.50,4.75,3.45,4.00,4.75,4.00,153.00,2656.89,0.43,3750.00,-825.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,24400.00,10.00,10.30,8.85,9.15,9.45,9.15,5084.00,93073.28,36.08,434550.00,-27900.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25900.00,194.30,208.80,151.95,164.25,167.40,164.25,75224.00,1470971.04,9744.84,1581375.00,302925.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27250.00,1252.35,1263.90,1252.35,1263.90,1263.90,1321.95,3.00,64.15,2.84,675.00,-150.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,25250.00,50.90,51.00,31.50,33.60,34.70,33.60,10767.00,204195.64,295.58,215400.00,-68850.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,23250.00,4.60,5.35,3.50,3.75,3.50,3.75,132.00,2302.16,0.41,2850.00,2100.00,25875.80
NIFTY,12-Nov-2025,25-Nov-2025,PE,27000.00,1051.25,1091.00,978.00,1005.85,1020.00,1005.85,1754.00,36883.12,1364.62,1045500.00,-31575.00,25875.80
