id,score,sharpe,cagr,calmar,max_dd,trades,description
fd3971442b099605c05b4edac41d7682,15.0,0.0,0.0,0.0,-0.9503844043474077,1,"Rules: [SupertrendTrend(period=14, multiplier=1.5)] | Filters: [AdxFilter(period=14, threshold=20)] | Risk: {'atr_stop_mult': 3.0, 'max_bars': 10}"
743e1fa22f199b284a970adce626a63a,15.0,0.0,0.0,0.0,-1.0041062557412206,2,"Rules: [SupertrendTrend(period=14, multiplier=1.5)] | Filters: [] | Risk: {'atr_stop_mult': 1.5, 'max_bars': 50}"
c44883557a3983952802c16f65e14ab9,15.0,0.0,0.0,0.0,-1.0041062557412206,2,"Rules: [SupertrendTrend(period=14, multiplier=2.0)] | Filters: [] | Risk: {'atr_stop_mult': 1.5, 'max_bars': 5}"
f2716be59080efdec3780fc908316c70,15.0,0.0,0.0,0.0,-1.0041062557412206,2,"Rules: [SupertrendTrend(period=10, multiplier=1.5)] | Filters: [] | Risk: {'atr_stop_mult': 4.0, 'max_bars': 10}"
ec350701e59615602a01f56c62af1a78,15.0,0.0,0.0,0.0,-0.9503844043474077,1,"Rules: [SupertrendTrend(period=14, multiplier=1.5)] | Filters: [AdxFilter(period=14, threshold=20)] | Risk: {'atr_stop_mult': 4.0, 'max_bars': 50}"
c904bd5e1e6039cd50a72cafbc12b7ce,-6.825582095226617,-0.15768415133139668,-0.34897445478123484,-0.48674502023035576,-0.7902308126430305,4,"Rules: [EmaCross(fast=21, slow=21)] | Filters: [] | Risk: {'atr_stop_mult': 1.5, 'max_bars': 10}"
57e88003ece6061e0eb5fbfc02765fe6,-6.825582095226617,-0.15768415133139668,-0.34897445478123484,-0.48674502023035576,-0.7902308126430305,4,"Rules: [EmaCross(fast=5, slow=55)] | Filters: [] | Risk: {'atr_stop_mult': 3.0, 'max_bars': 20}"
cb4906ef60d7a504e2f5aa9d0ebceecb,-6.825582095226617,-0.15768415133139668,-0.34897445478123484,-0.48674502023035576,-0.7902308126430305,4,"Rules: [EmaCross(fast=5, slow=21)] | Filters: [] | Risk: {'atr_stop_mult': 2.0, 'max_bars': 20}"
4cf05619b97545c834ba8b2656167545,-11.39643896036896,-0.013097344522830873,-0.5887435893943915,-0.6379898687344595,-0.9927911310966778,7,"Rules: [EmaCross(fast=21, slow=89)] | Filters: [AdxFilter(period=14, threshold=20)] | Risk: {'atr_stop_mult': 3.0, 'max_bars': 5}"
e6069169eb5731fdf646707dc1ff066b,-11.505452081031233,-0.015131743292784217,-0.5939097302020535,-0.6424973928781312,-0.9942640282047774,7,"Rules: [EmaCross(fast=5, slow=34)] | Filters: [AdxFilter(period=14, threshold=20)] | Risk: {'atr_stop_mult': 1.5, 'max_bars': 10}"
