timestamp,open,high,low,close,volume
2024-03-06 03:45:00,22327.5,22497.19921875,22224.349609375,22474.05078125,312300.0
2024-03-07 03:45:00,22505.30078125,22525.650390625,22430.0,22493.55078125,379900.0
2024-03-11 03:45:00,22517.5,22526.599609375,22307.25,22332.650390625,277900.0
2024-03-12 03:45:00,22334.44921875,22452.55078125,22256.0,22335.69921875,299200.0
2024-03-13 03:45:00,22432.19921875,22446.75,21905.650390625,21997.69921875,493300.0
2024-03-14 03:45:00,21982.55078125,22204.599609375,21917.5,22146.650390625,426700.0
2024-03-15 03:45:00,22064.849609375,22120.900390625,21931.69921875,22023.349609375,661500.0
2024-03-18 03:45:00,21990.099609375,22123.69921875,21916.55078125,22055.69921875,356300.0
2024-03-19 03:45:00,21946.44921875,21978.30078125,21793.099609375,21817.44921875,344200.0
2024-03-20 03:45:00,21843.900390625,21930.900390625,21710.19921875,21839.099609375,312400.0
2024-03-21 03:45:00,21989.900390625,22080.94921875,21941.30078125,22011.94921875,353200.0
2024-03-22 03:45:00,21932.19921875,22180.69921875,21883.30078125,22096.75,388700.0
2024-03-26 03:45:00,21947.900390625,22073.19921875,21947.55078125,22004.69921875,328400.0
2024-03-27 03:45:00,22053.94921875,22193.599609375,22052.849609375,22123.650390625,409100.0
2024-03-28 03:45:00,22163.599609375,22516.0,22163.599609375,22326.900390625,410500.0
2024-04-01 03:45:00,22455.0,22529.94921875,22427.75,22462.0,0.0
2024-04-02 03:45:00,22458.80078125,22497.599609375,22388.150390625,22453.30078125,289500.0
2024-04-03 03:45:00,22385.69921875,22521.099609375,22346.5,22434.650390625,309600.0
2024-04-04 03:45:00,22592.099609375,22619.0,22303.80078125,22514.650390625,401000.0
2024-04-05 03:45:00,22486.400390625,22537.599609375,22427.599609375,22513.69921875,242200.0
2024-04-08 03:45:00,22578.349609375,22697.30078125,22550.349609375,22666.30078125,227600.0
2024-04-09 03:45:00,22765.099609375,22768.400390625,22612.25,22642.75,232400.0
2024-04-10 03:45:00,22720.25,22775.69921875,22673.69921875,22753.80078125,276800.0
2024-04-12 03:45:00,22677.400390625,22726.44921875,22503.75,22519.400390625,357200.0
2024-04-15 03:45:00,22339.05078125,22427.44921875,22259.55078125,22272.5,355500.0
2024-04-16 03:45:00,22125.30078125,22213.75,22079.44921875,22147.900390625,317300.0
2024-04-18 03:45:00,22212.349609375,22326.5,21961.69921875,21995.849609375,456900.0
2024-04-19 03:45:00,21861.5,22179.55078125,21777.650390625,22147.0,362500.0
2024-04-22 03:45:00,22336.900390625,22375.650390625,22198.150390625,22336.400390625,279300.0
2024-04-23 03:45:00,22447.05078125,22447.55078125,22349.44921875,22368.0,231500.0
2024-04-24 03:45:00,22421.55078125,22476.44921875,22384.0,22402.400390625,235900.0
2024-04-25 03:45:00,22316.900390625,22625.94921875,22305.25,22570.349609375,475000.0
2024-04-26 03:45:00,22620.400390625,22620.400390625,22385.55078125,22419.94921875,329900.0
2024-04-29 03:45:00,22475.55078125,22655.80078125,22441.900390625,22643.400390625,292000.0
2024-04-30 03:45:00,22679.650390625,22783.349609375,22568.400390625,22604.849609375,361900.0
2024-05-02 03:45:00,22567.849609375,22710.5,22567.849609375,22648.19921875,445900.0
2024-05-03 03:45:00,22766.349609375,22794.69921875,22348.05078125,22475.849609375,438100.0
2024-05-06 03:45:00,22561.599609375,22588.80078125,22409.44921875,22442.69921875,320300.0
2024-05-07 03:45:00,22489.75,22499.05078125,22232.05078125,22302.5,297800.0
2024-05-08 03:45:00,22231.19921875,22368.650390625,22185.19921875,22302.5,277400.0
2024-05-09 03:45:00,22224.80078125,22307.75,21932.400390625,21957.5,331300.0
2024-05-10 03:45:00,21990.94921875,22131.30078125,21950.30078125,22055.19921875,265800.0
2024-05-13 03:45:00,22027.94921875,22131.650390625,21821.05078125,22104.05078125,278200.0
2024-05-14 03:45:00,22112.900390625,22270.05078125,22081.25,22217.849609375,230200.0
2024-05-15 03:45:00,22255.599609375,22297.55078125,22151.75,22200.55078125,231900.0
2024-05-16 03:45:00,22319.19921875,22432.25,22054.55078125,22403.849609375,368900.0
2024-05-17 03:45:00,22415.25,22502.150390625,22345.650390625,22466.099609375,242700.0
2024-05-21 03:45:00,22404.55078125,22591.099609375,22404.55078125,22529.05078125,347600.0
2024-05-22 03:45:00,22576.599609375,22629.5,22483.150390625,22597.80078125,290300.0
2024-05-23 03:45:00,22614.099609375,22993.599609375,22577.44921875,22967.650390625,369800.0
2024-05-24 03:45:00,22930.75,23026.400390625,22908.0,22957.099609375,261900.0
2024-05-27 03:45:00,23038.94921875,23110.80078125,22871.19921875,22932.44921875,260000.0
2024-05-28 03:45:00,22977.150390625,22998.55078125,22858.5,22888.150390625,217900.0
2024-05-29 03:45:00,22762.75,22825.5,22685.44921875,22704.69921875,269900.0
2024-05-30 03:45:00,22617.44921875,22705.75,22417.0,22488.650390625,373400.0
2024-05-31 03:45:00,22568.099609375,22653.75,22465.099609375,22530.69921875,572100.0
2024-06-03 03:45:00,23337.900390625,23338.69921875,23062.30078125,23263.900390625,569400.0
2024-06-04 03:45:00,23179.5,23179.5,21281.44921875,21884.5,1006100.0
2024-06-05 03:45:00,22128.349609375,22670.400390625,21791.94921875,22620.349609375,638500.0
2024-06-06 03:45:00,22798.599609375,22910.150390625,22642.599609375,22821.400390625,480400.0
2024-06-07 03:45:00,22821.849609375,23320.19921875,22789.05078125,23290.150390625,473600.0
2024-06-10 03:45:00,23319.150390625,23411.900390625,23227.150390625,23259.19921875,304400.0
2024-06-11 03:45:00,23283.75,23389.44921875,23206.650390625,23264.849609375,305200.0
2024-06-12 03:45:00,23344.44921875,23441.94921875,23295.94921875,23322.94921875,295600.0
2024-06-13 03:45:00,23480.94921875,23481.05078125,23353.900390625,23398.900390625,268300.0
2024-06-14 03:45:00,23464.94921875,23490.400390625,23334.25,23465.599609375,223100.0
2024-06-18 03:45:00,23570.80078125,23579.05078125,23499.69921875,23557.900390625,272200.0
2024-06-19 03:45:00,23629.849609375,23664.0,23412.900390625,23516.0,328800.0
2024-06-20 03:45:00,23586.150390625,23624.0,23442.599609375,23567.0,280300.0
2024-06-21 03:45:00,23661.150390625,23667.099609375,23398.19921875,23501.099609375,609900.0
2024-06-24 03:45:00,23382.30078125,23558.099609375,23350.0,23537.849609375,239400.0
2024-06-25 03:45:00,23577.099609375,23754.150390625,23562.05078125,23721.30078125,298100.0
2024-06-26 03:45:00,23723.099609375,23889.900390625,23670.44921875,23868.80078125,287800.0
2024-06-27 03:45:00,23881.55078125,24087.44921875,23805.400390625,24044.5,515200.0
2024-06-28 03:45:00,24085.900390625,24174.0,23985.80078125,24010.599609375,354800.0
2024-07-01 03:45:00,23992.94921875,24164.0,23992.69921875,24141.94921875,0.0
2024-07-02 03:45:00,24228.75,24236.349609375,24056.400390625,24123.849609375,0.0
2024-07-03 03:45:00,24291.75,24309.150390625,24207.099609375,24286.5,0.0
2024-07-04 03:45:00,24369.94921875,24401.0,24281.0,24302.150390625,251200.0
2024-07-05 03:45:00,24213.349609375,24363.0,24168.849609375,24323.849609375,298400.0
2024-07-08 03:45:00,24329.44921875,24344.599609375,24240.55078125,24320.55078125,266300.0
2024-07-09 03:45:00,24351.0,24443.599609375,24331.900390625,24433.19921875,250500.0
2024-07-10 03:45:00,24459.849609375,24461.05078125,24141.80078125,24324.44921875,292300.0
2024-07-11 03:45:00,24396.55078125,24402.650390625,24193.75,24315.94921875,306400.0
2024-07-12 03:45:00,24387.94921875,24592.19921875,24331.150390625,24502.150390625,325800.0
2024-07-15 03:45:00,24587.599609375,24635.05078125,24522.75,24586.69921875,305400.0
2024-07-16 03:45:00,24615.900390625,24661.25,24587.650390625,24613.0,283200.0
2024-07-18 03:45:00,24543.80078125,24837.75,24504.44921875,24800.849609375,350900.0
2024-07-19 03:45:00,24853.80078125,24854.80078125,24508.150390625,24530.900390625,343800.0
2024-07-22 03:45:00,24445.75,24595.19921875,24362.30078125,24509.25,324200.0
2024-07-23 03:45:00,24568.900390625,24582.55078125,24074.19921875,24479.05078125,436400.0
2024-07-24 03:45:00,24444.94921875,24504.25,24307.25,24413.5,366600.0
2024-07-25 03:45:00,24230.94921875,24426.150390625,24210.80078125,24406.099609375,391800.0
2024-07-26 03:45:00,24423.349609375,24861.150390625,24410.900390625,24834.849609375,383800.0
2024-07-29 03:45:00,24943.30078125,24999.75,24774.599609375,24836.099609375,355000.0
2024-07-30 03:45:00,24839.400390625,24971.75,24798.650390625,24857.30078125,385000.0
2024-07-31 03:45:00,24886.69921875,24984.599609375,24856.5,24951.150390625,333600.0
2024-08-01 03:45:00,25030.94921875,25078.30078125,24956.400390625,25010.900390625,431300.0
2024-08-02 03:45:00,24789.0,24851.900390625,24686.849609375,24717.69921875,345000.0
2024-08-05 03:45:00,24302.849609375,24350.05078125,23893.69921875,24055.599609375,487000.0
2024-08-06 03:45:00,24189.849609375,24382.599609375,23960.400390625,23992.55078125,312300.0
2024-08-07 03:45:00,24289.400390625,24337.69921875,24184.900390625,24297.5,317600.0
2024-08-08 03:45:00,24248.55078125,24340.5,24079.69921875,24117.0,311900.0
2024-08-09 03:45:00,24386.849609375,24419.75,24311.19921875,24367.5,215100.0
2024-08-12 03:45:00,24320.05078125,24472.80078125,24212.099609375,24347.0,279900.0
2024-08-13 03:45:00,24342.349609375,24359.94921875,24116.5,24139.0,239700.0
2024-08-14 03:45:00,24184.400390625,24196.5,24099.69921875,24143.75,303300.0
2024-08-16 03:45:00,24334.849609375,24563.900390625,24204.5,24541.150390625,271600.0
2024-08-19 03:45:00,24636.349609375,24638.80078125,24522.94921875,24572.650390625,243600.0
2024-08-20 03:45:00,24648.900390625,24734.30078125,24607.19921875,24698.849609375,238300.0
2024-08-21 03:45:00,24680.55078125,24787.94921875,24654.5,24770.19921875,257100.0
2024-08-22 03:45:00,24863.400390625,24867.349609375,24784.44921875,24811.5,220300.0
2024-08-23 03:45:00,24845.400390625,24858.400390625,24771.650390625,24823.150390625,206800.0
2024-08-26 03:45:00,24906.099609375,25043.80078125,24874.69921875,25010.599609375,210300.0
2024-08-27 03:45:00,25024.80078125,25073.099609375,24973.650390625,25017.75,223300.0
2024-08-28 03:45:00,25030.80078125,25129.599609375,24964.650390625,25052.349609375,220400.0
2024-08-29 03:45:00,25035.30078125,25192.900390625,24998.5,25151.94921875,354000.0
2024-08-30 03:45:00,25249.69921875,25268.349609375,25199.400390625,25235.900390625,638200.0
2024-09-02 03:45:00,25333.599609375,25333.650390625,25235.5,25278.69921875,222800.0
2024-09-03 03:45:00,25313.400390625,25321.69921875,25235.80078125,25279.849609375,212100.0
2024-09-04 03:45:00,25089.94921875,25216.0,25083.80078125,25198.69921875,253800.0
2024-09-05 03:45:00,25250.5,25275.44921875,25127.75,25145.099609375,222200.0
2024-09-06 03:45:00,25093.69921875,25168.75,24801.30078125,24852.150390625,311700.0
2024-09-09 03:45:00,24823.400390625,24957.5,24753.150390625,24936.400390625,254400.0
2024-09-10 03:45:00,24999.400390625,25130.5,24896.80078125,25041.099609375,251300.0
2024-09-11 03:45:00,25034.0,25113.69921875,24885.150390625,24918.44921875,279200.0
2024-09-12 03:45:00,25059.650390625,25433.349609375,24941.44921875,25388.900390625,380100.0
2024-09-13 03:45:00,25430.44921875,25430.5,25292.44921875,25356.5,250800.0
2024-09-16 03:45:00,25406.650390625,25445.69921875,25336.19921875,25383.75,168700.0
2024-09-17 03:45:00,25416.900390625,25441.650390625,25352.25,25418.55078125,216000.0
2024-09-18 03:45:00,25402.400390625,25482.19921875,25285.55078125,25377.55078125,215700.0
2024-09-19 03:45:00,25487.05078125,25611.94921875,25376.05078125,25415.80078125,314500.0
2024-09-20 03:45:00,25525.94921875,25849.25,25426.599609375,25790.94921875,533100.0
2024-09-23 03:45:00,25872.55078125,25956.0,25847.349609375,25939.05078125,209200.0
2024-09-24 03:45:00,25921.44921875,26011.55078125,25886.849609375,25940.400390625,384100.0
2024-09-25 03:45:00,25899.44921875,26032.80078125,25871.349609375,26004.150390625,278500.0
2024-09-26 03:45:00,26005.400390625,26250.900390625,25998.400390625,26216.05078125,370900.0
2024-09-27 03:45:00,26248.25,26277.349609375,26151.400390625,26178.94921875,490300.0
2024-09-30 03:45:00,26061.30078125,26134.69921875,25794.099609375,25810.849609375,343100.0
2024-10-01 03:45:00,25788.44921875,25907.599609375,25739.19921875,25796.900390625,247400.0
2024-10-03 03:45:00,25452.849609375,25639.44921875,25230.30078125,25250.099609375,423400.0
2024-10-04 03:45:00,25181.900390625,25485.05078125,24966.80078125,25014.599609375,374900.0
2024-10-07 03:45:00,25084.099609375,25143.0,24694.349609375,24795.75,374300.0
2024-10-08 03:45:00,24832.19921875,25044.0,24756.80078125,25013.150390625,333200.0
2024-10-09 03:45:00,25065.80078125,25234.05078125,24947.69921875,24981.94921875,290600.0
2024-10-10 03:45:00,25067.05078125,25134.05078125,24979.400390625,24998.44921875,261400.0
2024-10-11 03:45:00,24985.30078125,25028.650390625,24920.05078125,24964.25,210500.0
2024-10-14 03:45:00,25023.44921875,25159.75,25017.5,25127.94921875,206400.0
2024-10-15 03:45:00,25186.30078125,25212.05078125,25008.150390625,25057.349609375,257200.0
2024-10-16 03:45:00,25008.55078125,25093.400390625,24908.44921875,24971.30078125,226800.0
2024-10-17 03:45:00,25027.400390625,25029.5,24728.900390625,24749.849609375,252800.0
2024-10-18 03:45:00,24664.94921875,24886.19921875,24567.650390625,24854.05078125,290900.0
2024-10-21 03:45:00,24956.150390625,24978.30078125,24679.599609375,24781.099609375,242000.0
2024-10-22 03:45:00,24798.650390625,24882.0,24445.80078125,24472.099609375,279500.0
2024-10-23 03:45:00,24378.150390625,24604.25,24378.099609375,24435.5,284600.0
2024-10-24 03:45:00,24412.69921875,24480.650390625,24341.19921875,24399.400390625,216700.0
2024-10-25 03:45:00,24418.05078125,24440.25,24073.900390625,24180.80078125,372600.0
2024-10-28 03:45:00,24251.099609375,24492.599609375,24134.900390625,24339.150390625,278600.0
2024-10-29 03:45:00,24328.849609375,24484.5,24140.849609375,24466.849609375,332000.0
2024-10-30 03:45:00,24371.44921875,24498.19921875,24307.30078125,24340.849609375,285200.0
2024-10-31 03:45:00,24349.849609375,24372.44921875,24172.599609375,24205.349609375,287000.0
2024-11-01 03:45:00,24302.75,24368.25,24280.19921875,24304.349609375,38800.0
2024-11-04 03:45:00,24315.75,24316.75,23816.150390625,23995.349609375,285500.0
2024-11-05 03:45:00,23916.5,24229.05078125,23842.75,24213.30078125,289500.0
2024-11-06 03:45:00,24308.75,24537.599609375,24204.05078125,24484.05078125,351100.0
2024-11-07 03:45:00,24489.599609375,24503.349609375,24179.05078125,24199.349609375,322200.0
2024-11-08 03:45:00,24207.69921875,24276.150390625,24066.650390625,24148.19921875,298700.0
2024-11-11 03:45:00,24087.25,24336.80078125,24004.599609375,24141.30078125,273400.0
2024-11-12 03:45:00,24225.80078125,24242.0,23839.150390625,23883.44921875,255800.0
2024-11-13 03:45:00,23822.44921875,23873.599609375,23509.599609375,23559.05078125,304600.0
2024-11-14 03:45:00,23542.150390625,23675.900390625,23484.150390625,23532.69921875,257700.0
2024-11-18 03:45:00,23605.30078125,23606.80078125,23350.400390625,23453.80078125,263300.0
2024-11-19 03:45:00,23529.55078125,23780.650390625,23464.80078125,23518.5,297500.0
2024-11-21 03:45:00,23488.44921875,23507.30078125,23263.150390625,23349.900390625,420300.0
2024-11-22 03:45:00,23411.80078125,23956.099609375,23359.0,23907.25,367600.0
2024-11-25 03:45:00,24253.55078125,24351.55078125,24135.44921875,24221.900390625,687200.0
2024-11-26 03:45:00,24343.30078125,24343.30078125,24125.400390625,24194.5,230700.0
2024-11-27 03:45:00,24204.80078125,24354.55078125,24145.650390625,24274.900390625,295000.0
2024-11-28 03:45:00,24274.150390625,24345.75,23873.349609375,23914.150390625,366700.0
2024-11-29 03:45:00,23927.150390625,24188.44921875,23927.150390625,24131.099609375,282100.0
2024-12-02 03:45:00,24140.849609375,24301.69921875,24008.650390625,24276.05078125,220400.0
2024-12-03 03:45:00,24367.5,24481.349609375,24280.0,24457.150390625,339500.0
2024-12-04 03:45:00,24488.75,24573.19921875,24366.30078125,24467.44921875,348000.0
2024-12-05 03:45:00,24539.150390625,24857.75,24295.55078125,24708.400390625,361500.0
2024-12-06 03:45:00,24729.44921875,24751.05078125,24620.5,24677.80078125,226700.0
2024-12-09 03:45:00,24633.900390625,24705.0,24580.05078125,24619.0,248100.0
2024-12-10 03:45:00,24652.650390625,24677.80078125,24510.650390625,24610.05078125,261000.0
2024-12-11 03:45:00,24620.5,24691.75,24583.849609375,24641.80078125,187300.0
2024-12-12 03:45:00,24604.44921875,24675.25,24527.94921875,24548.69921875,266100.0
2024-12-13 03:45:00,24498.349609375,24792.30078125,24180.80078125,24768.30078125,310100.0
2024-12-16 03:45:00,24753.400390625,24781.25,24601.75,24668.25,187600.0
2024-12-17 03:45:00,24584.80078125,24624.099609375,24303.44921875,24336.0,264900.0
2024-12-18 03:45:00,24297.94921875,24394.44921875,24149.849609375,24198.849609375,235300.0
2024-12-19 03:45:00,23877.150390625,24004.900390625,23870.30078125,23951.69921875,271100.0
2024-12-20 03:45:00,23960.69921875,24065.80078125,23537.349609375,23587.5,442700.0
2024-12-23 03:45:00,23738.19921875,23869.55078125,23647.19921875,23753.44921875,189800.0
2024-12-24 03:45:00,23769.099609375,23867.650390625,23685.150390625,23727.650390625,177700.0
2024-12-26 03:45:00,23775.80078125,23854.5,23653.599609375,23750.19921875,177700.0
2024-12-27 03:45:00,23801.400390625,23938.849609375,23800.599609375,23813.400390625,176800.0
2024-12-30 03:45:00,23796.900390625,23915.349609375,23599.30078125,23644.900390625,364900.0
2024-12-31 03:45:00,23560.599609375,23689.849609375,23460.44921875,23644.80078125,193600.0
2025-01-01 03:45:00,23637.650390625,23822.80078125,23562.80078125,23742.900390625,154900.0
2025-01-02 03:45:00,23783.0,24226.69921875,23751.55078125,24188.650390625,283200.0
2025-01-03 03:45:00,24196.400390625,24196.44921875,23976.0,24004.75,312300.0
2025-01-06 03:45:00,24045.80078125,24089.94921875,23551.900390625,23616.05078125,278100.0
2025-01-07 03:45:00,23679.900390625,23795.19921875,23637.80078125,23707.900390625,262300.0
2025-01-08 03:45:00,23746.650390625,23751.849609375,23496.150390625,23688.94921875,266400.0
2025-01-09 03:45:00,23674.75,23689.5,23503.05078125,23526.5,269200.0
2025-01-10 03:45:00,23551.900390625,23596.599609375,23344.349609375,23431.5,261000.0
2025-01-13 03:45:00,23195.400390625,23340.94921875,23047.25,23085.94921875,316500.0
2025-01-14 03:45:00,23165.900390625,23264.94921875,23134.150390625,23176.05078125,311200.0
2025-01-15 03:45:00,23250.44921875,23293.650390625,23146.44921875,23213.19921875,228000.0
2025-01-16 03:45:00,23377.25,23391.650390625,23272.05078125,23311.80078125,299400.0
2025-01-17 03:45:00,23277.099609375,23292.099609375,23100.349609375,23203.19921875,272900.0
2025-01-20 03:45:00,23290.400390625,23391.099609375,23170.650390625,23344.75,301500.0
2025-01-21 03:45:00,23421.650390625,23426.30078125,22976.849609375,23024.650390625,312900.0
2025-01-22 03:45:00,23099.150390625,23169.55078125,22981.30078125,23155.349609375,276000.0
2025-01-23 03:45:00,23128.30078125,23270.80078125,23090.650390625,23205.349609375,275600.0
2025-01-24 03:45:00,23183.900390625,23347.30078125,23050.0,23092.19921875,264300.0
2025-01-27 03:45:00,22940.150390625,23007.44921875,22786.900390625,22829.150390625,257400.0
2025-01-28 03:45:00,22960.44921875,23137.94921875,22857.650390625,22957.25,361900.0
2025-01-29 03:45:00,23026.75,23183.349609375,22976.5,23163.099609375,226300.0
2025-01-30 03:45:00,23169.5,23322.05078125,23139.19921875,23249.5,361900.0
2025-01-31 03:45:00,23296.75,23546.80078125,23277.400390625,23508.400390625,304900.0
2025-02-01 03:45:00,23528.599609375,23632.44921875,23318.30078125,23482.150390625,281000.0
2025-02-03 03:45:00,23319.349609375,23381.599609375,23222.0,23361.05078125,329700.0
2025-02-04 03:45:00,23509.900390625,23762.75,23423.150390625,23739.25,376700.0
2025-02-05 03:45:00,23801.75,23807.30078125,23680.44921875,23696.30078125,267000.0
2025-02-06 03:45:00,23761.94921875,23773.55078125,23556.25,23603.349609375,307000.0
2025-02-07 03:45:00,23649.5,23694.5,23443.19921875,23559.94921875,368100.0
2025-02-10 03:45:00,23543.80078125,23568.599609375,23316.30078125,23381.599609375,234200.0
2025-02-11 03:45:00,23383.55078125,23390.05078125,22986.650390625,23071.80078125,268000.0
2025-02-12 03:45:00,23050.80078125,23144.69921875,22798.349609375,23045.25,279700.0
2025-02-13 03:45:00,23055.75,23235.5,22992.19921875,23031.400390625,265700.0
2025-02-14 03:45:00,23096.44921875,23133.69921875,22774.849609375,22929.25,254500.0
2025-02-17 03:45:00,22809.900390625,22974.19921875,22725.44921875,22959.5,207400.0
2025-02-18 03:45:00,22963.650390625,22992.5,22801.5,22945.30078125,210600.0
2025-02-19 03:45:00,22847.25,23049.94921875,22814.849609375,22932.900390625,207000.0
2025-02-20 03:45:00,22821.099609375,22923.849609375,22812.75,22913.150390625,240800.0
2025-02-21 03:45:00,22857.19921875,22921.0,22720.30078125,22795.900390625,242800.0
2025-02-24 03:45:00,22609.349609375,22668.05078125,22518.80078125,22553.349609375,214300.0
2025-02-25 03:45:00,22516.44921875,22625.30078125,22513.900390625,22547.55078125,250300.0
2025-02-27 03:45:00,22568.94921875,22613.30078125,22508.400390625,22545.05078125,289200.0
2025-02-28 03:45:00,22433.400390625,22450.349609375,22104.849609375,22124.69921875,551300.0
2025-03-03 03:45:00,22194.55078125,22261.55078125,22004.69921875,22119.30078125,282400.0
2025-03-04 03:45:00,21974.44921875,22105.05078125,21964.599609375,22082.650390625,253300.0
2025-03-05 03:45:00,22073.05078125,22394.900390625,22067.80078125,22337.30078125,305900.0
2025-03-06 03:45:00,22476.349609375,22556.44921875,22245.849609375,22544.69921875,372100.0
2025-03-07 03:45:00,22508.650390625,22633.80078125,22464.75,22552.5,289800.0
2025-03-10 03:45:00,22521.849609375,22676.75,22429.05078125,22460.30078125,293900.0
2025-03-11 03:45:00,22345.94921875,22522.099609375,22314.69921875,22497.900390625,347900.0
2025-03-12 03:45:00,22536.349609375,22577.400390625,22329.55078125,22470.5,369700.0
2025-03-13 03:45:00,22541.5,22558.05078125,22377.349609375,22397.19921875,287500.0
2025-03-17 03:45:00,22353.150390625,22577.0,22353.150390625,22508.75,251100.0
2025-03-18 03:45:00,22662.25,22857.80078125,22599.19921875,22834.30078125,272600.0
2025-03-19 03:45:00,22874.94921875,22940.69921875,22807.94921875,22907.599609375,324000.0
2025-03-20 03:45:00,23036.599609375,23216.69921875,22973.94921875,23190.650390625,313700.0
2025-03-21 03:45:00,23168.25,23402.69921875,23132.80078125,23350.400390625,541000.0
2025-03-24 03:45:00,23515.400390625,23708.75,23433.5,23658.349609375,311900.0
2025-03-25 03:45:00,23751.5,23869.599609375,23601.400390625,23668.650390625,338200.0
2025-03-26 03:45:00,23700.94921875,23736.5,23451.69921875,23486.849609375,278600.0
2025-03-27 03:45:00,23433.94921875,23646.44921875,23412.19921875,23591.94921875,510300.0
2025-03-28 03:45:00,23600.400390625,23649.19921875,23450.19921875,23519.349609375,295400.0
2025-04-01 03:45:00,23341.099609375,23565.150390625,23136.400390625,23165.69921875,314300.0
2025-04-02 03:45:00,23192.599609375,23350.0,23158.44921875,23332.349609375,341000.0
2025-04-03 03:45:00,23150.30078125,23306.5,23145.80078125,23250.099609375,283200.0
2025-04-04 03:45:00,23190.400390625,23214.69921875,22857.44921875,22904.44921875,466800.0
2025-04-07 03:45:00,21758.400390625,22254.0,21743.650390625,22161.599609375,647100.0
2025-04-08 03:45:00,22446.75,22697.19921875,22270.849609375,22535.849609375,468300.0
2025-04-09 03:45:00,22460.30078125,22468.69921875,22353.25,22399.150390625,383800.0
2025-04-11 03:45:00,22695.400390625,22923.900390625,22695.400390625,22828.55078125,402200.0
2025-04-15 03:45:00,23368.349609375,23368.349609375,23207.0,23328.55078125,388300.0
2025-04-16 03:45:00,23344.099609375,23452.19921875,23273.05078125,23437.19921875,348400.0
2025-04-17 03:45:00,23401.849609375,23872.349609375,23298.55078125,23851.650390625,505300.0
