Date,Open,High,Low,Close,Volume
2025-10-09 09:15:00+05:30,81863.671875,81905.7578125,81742.8203125,81791.5078125,0.0
2025-10-09 09:20:00+05:30,81792.609375,81970.09375,81792.609375,81963.859375,0.0
2025-10-09 09:25:00+05:30,81967.5625,81990.34375,81933.4296875,81967.25,0.0
2025-10-09 09:30:00+05:30,81967.3828125,82009.140625,81901.203125,81907.796875,0.0
2025-10-09 09:35:00+05:30,81906.25,81941.03125,81847.078125,81914.7265625,0.0
2025-10-09 09:40:00+05:30,81918.2265625,81926.6484375,81837.140625,81837.140625,0.0
2025-10-09 09:45:00+05:30,81835.9765625,81864.109375,81801.2734375,81804.7265625,0.0
2025-10-09 09:50:00+05:30,81805.5234375,81807.453125,81734.15625,81778.3671875,0.0
2025-10-09 09:55:00+05:30,81777.5390625,81790.6328125,81756.390625,81756.390625,0.0
2025-10-09 10:00:00+05:30,81754.59375,81781.21875,81725.109375,81771.7890625,0.0
2025-10-09 10:05:00+05:30,81772.609375,81772.609375,81725.53125,81738.390625,0.0
2025-10-09 10:10:00+05:30,81733.5625,81748.703125,81667.796875,81698.0,0.0
2025-10-09 10:15:00+05:30,81696.6171875,81757.578125,81679.578125,81745.390625,0.0
2025-10-09 10:20:00+05:30,81745.1796875,81821.859375,81718.9296875,81818.6328125,0.0
2025-10-09 10:25:00+05:30,81818.6015625,81859.7265625,81802.9296875,81843.203125,0.0
2025-10-09 10:30:00+05:30,81841.296875,81890.7109375,81836.34375,81888.5625,0.0
2025-10-09 10:35:00+05:30,81889.109375,81939.46875,81887.453125,81925.2578125,0.0
2025-10-09 10:40:00+05:30,81925.2578125,81933.1171875,81882.359375,81921.03125,0.0
2025-10-09 10:45:00+05:30,81921.2890625,81933.8515625,81896.78125,81896.78125,0.0
2025-10-09 10:50:00+05:30,81898.546875,81904.4921875,81837.40625,81872.7421875,0.0
2025-10-09 10:55:00+05:30,81872.890625,81912.5625,81855.640625,81907.5390625,0.0
2025-10-09 11:00:00+05:30,81907.5703125,81994.0390625,81907.5703125,81961.796875,0.0
2025-10-09 11:05:00+05:30,81962.3515625,82078.5078125,81959.546875,82065.703125,0.0
2025-10-09 11:10:00+05:30,82065.71875,82085.8828125,82046.171875,82070.7109375,0.0
2025-10-09 11:15:00+05:30,82069.1171875,82072.8828125,81993.5625,81996.7890625,0.0
2025-10-09 11:20:00+05:30,82001.1015625,82046.1484375,81996.109375,82018.9296875,0.0
2025-10-09 11:25:00+05:30,82018.84375,82056.2578125,82015.8203125,82047.1171875,0.0
2025-10-09 11:30:00+05:30,82047.171875,82075.046875,82026.8125,82075.0078125,0.0
2025-10-09 11:35:00+05:30,82076.7265625,82127.8828125,82076.7265625,82102.4609375,0.0
2025-10-09 11:40:00+05:30,82101.328125,82118.75,82055.15625,82070.453125,0.0
2025-10-09 11:45:00+05:30,82071.453125,82159.828125,82061.203125,82137.03125,0.0
2025-10-09 11:50:00+05:30,82137.8671875,82144.859375,82043.90625,82067.9375,0.0
2025-10-09 11:55:00+05:30,82065.609375,82065.7265625,82004.5625,82004.5625,0.0
2025-10-09 12:00:00+05:30,82006.078125,82063.9765625,82003.6171875,82022.65625,0.0
2025-10-09 12:05:00+05:30,82023.1015625,82025.109375,81972.953125,81985.078125,0.0
2025-10-09 12:10:00+05:30,81985.078125,82023.7421875,81983.828125,82015.53125,0.0
2025-10-09 12:15:00+05:30,82015.53125,82068.65625,82015.53125,82062.4921875,0.0
2025-10-09 12:20:00+05:30,82058.640625,82080.9296875,82052.1875,82063.953125,0.0
2025-10-09 12:25:00+05:30,82063.953125,82072.640625,82029.3515625,82042.453125,0.0
2025-10-09 12:30:00+05:30,82040.53125,82048.9296875,82006.390625,82033.140625,0.0
2025-10-09 12:35:00+05:30,82035.7734375,82053.3671875,82013.078125,82016.078125,0.0
2025-10-09 12:40:00+05:30,82014.453125,82026.1015625,81963.90625,82009.1171875,0.0
2025-10-09 12:45:00+05:30,82009.0703125,82039.140625,81989.0390625,82036.609375,0.0
2025-10-09 12:50:00+05:30,82032.96875,82059.203125,81994.9375,82004.2734375,0.0
2025-10-09 12:55:00+05:30,82003.5625,82032.9921875,81986.703125,82001.6875,0.0
2025-10-09 13:00:00+05:30,82000.453125,82013.109375,81962.6171875,81985.9921875,0.0
2025-10-09 13:05:00+05:30,81987.28125,82030.546875,81987.28125,82012.171875,0.0
2025-10-09 13:10:00+05:30,82013.9609375,82019.6796875,81951.9609375,81988.1015625,0.0
2025-10-09 13:15:00+05:30,81989.3828125,82032.140625,81974.4609375,82031.9609375,0.0
2025-10-09 13:20:00+05:30,82031.9609375,82034.1484375,81987.671875,81994.1171875,0.0
2025-10-09 13:25:00+05:30,81993.578125,82028.7734375,81974.46875,82024.296875,0.0
2025-10-09 13:30:00+05:30,82024.296875,82093.4609375,82019.71875,82050.2265625,0.0
2025-10-09 13:35:00+05:30,82049.7265625,82052.796875,81999.796875,82006.578125,0.0
2025-10-09 13:40:00+05:30,82007.296875,82062.78125,82001.859375,82052.25,0.0
2025-10-09 13:45:00+05:30,82052.453125,82081.78125,82037.4296875,82045.796875,0.0
2025-10-09 13:50:00+05:30,82045.796875,82074.7578125,82023.6171875,82074.7578125,0.0
2025-10-09 13:55:00+05:30,82072.359375,82131.2421875,82070.6171875,82131.2421875,0.0
