Date,Open,High,Low,Close,Volume
2025-10-13 13:15:00+05:30,82256.0390625,82312.109375,82144.921875,82190.4765625,0.0
2025-10-13 13:30:00+05:30,82189.390625,82234.75,82181.3125,82221.0078125,0.0
2025-10-13 13:45:00+05:30,82220.84375,82272.59375,82156.71875,82166.5390625,0.0
2025-10-13 14:00:00+05:30,82171.96875,82311.84375,82171.96875,82261.671875,0.0
2025-10-13 14:15:00+05:30,82264.3984375,82437.359375,82217.9375,82416.0703125,0.0
2025-10-13 14:30:00+05:30,82416.1328125,82432.421875,82321.15625,82384.7890625,0.0
2025-10-13 14:45:00+05:30,82385.1171875,82432.15625,82332.890625,82398.03125,0.0
2025-10-13 15:00:00+05:30,82398.3671875,82398.71875,82273.03125,82292.0,0.0
2025-10-13 15:15:00+05:30,82289.1484375,82327.4765625,82289.1484375,82326.9375,0.0
2025-10-14 09:15:00+05:30,82421.609375,82569.7578125,82421.609375,82545.4375,0.0
2025-10-14 09:30:00+05:30,82546.03125,82559.8671875,82320.109375,82331.546875,0.0
2025-10-14 09:45:00+05:30,82327.9296875,82366.8984375,82200.578125,82211.640625,0.0
2025-10-14 10:00:00+05:30,82212.5625,82305.421875,82108.7578125,82182.4921875,0.0
2025-10-14 10:15:00+05:30,82179.7578125,82258.2578125,82083.8828125,82233.6015625,0.0
2025-10-14 10:30:00+05:30,82243.5625,82319.7421875,82195.5078125,82258.90625,0.0
2025-10-14 10:45:00+05:30,82258.90625,82350.140625,82215.578125,82236.8515625,0.0
2025-10-14 11:00:00+05:30,82245.6875,82246.6171875,82094.203125,82159.171875,0.0
2025-10-14 11:15:00+05:30,82160.1171875,82160.1171875,81954.9765625,82040.3203125,0.0
2025-10-14 11:30:00+05:30,82028.53125,82106.40625,81984.8203125,82069.0078125,0.0
2025-10-14 11:45:00+05:30,82069.8125,82124.2265625,82000.390625,82067.5234375,0.0
2025-10-14 12:00:00+05:30,82070.0390625,82144.4609375,81905.7734375,81956.53125,0.0
2025-10-14 12:15:00+05:30,81958.8828125,82001.640625,81870.828125,81870.828125,0.0
2025-10-14 12:30:00+05:30,81870.0625,81936.2578125,81782.2734375,81786.9296875,0.0
2025-10-14 12:45:00+05:30,81784.921875,81905.6484375,81784.3984375,81899.46875,0.0
2025-10-14 13:00:00+05:30,81899.46875,81922.1484375,81797.8125,81830.328125,0.0
2025-10-14 13:15:00+05:30,81830.34375,81895.890625,81826.3984375,81894.2109375,0.0
2025-10-14 13:30:00+05:30,81895.2109375,82030.25,81894.078125,81982.640625,0.0
2025-10-14 13:45:00+05:30,81981.78125,82011.2109375,81895.3515625,81958.328125,0.0
2025-10-14 14:00:00+05:30,81960.28125,82000.640625,81892.15625,81959.9765625,0.0
2025-10-14 14:15:00+05:30,81960.2421875,82068.921875,81900.9921875,82037.7265625,0.0
2025-10-14 14:30:00+05:30,82038.9609375,82208.75,82038.84375,82160.34375,0.0
2025-10-14 14:45:00+05:30,82160.34375,82204.4296875,82030.4765625,82129.1875,0.0
2025-10-14 15:00:00+05:30,82131.328125,82147.921875,82006.53125,82041.6015625,0.0
2025-10-14 15:15:00+05:30,82041.7109375,82079.828125,82029.9765625,82029.9765625,0.0
2025-10-15 09:15:00+05:30,82189.34375,82384.046875,82097.0078125,82345.96875,0.0
2025-10-15 09:30:00+05:30,82348.796875,82411.75,82206.3125,82228.5390625,0.0
2025-10-15 09:45:00+05:30,82231.1796875,82308.1171875,82158.4375,82205.609375,0.0
2025-10-15 10:00:00+05:30,82204.3828125,82341.953125,82200.03125,82334.8515625,0.0
2025-10-15 10:15:00+05:30,82337.5234375,82456.9296875,82324.59375,82407.34375,0.0
2025-10-15 10:30:00+05:30,82407.8515625,82512.4375,82406.46875,82458.140625,0.0
2025-10-15 10:45:00+05:30,82457.8671875,82539.1796875,82399.6015625,82537.296875,0.0
2025-10-15 11:00:00+05:30,82537.9921875,82595.796875,82435.59375,82462.390625,0.0
2025-10-15 11:15:00+05:30,82462.078125,82576.5625,82462.078125,82557.7734375,0.0
2025-10-15 11:30:00+05:30,82564.3125,82577.953125,82492.40625,82524.421875,0.0
2025-10-15 11:45:00+05:30,82524.421875,82547.703125,82456.0078125,82504.2734375,0.0
2025-10-15 12:00:00+05:30,82505.09375,82544.9375,82462.671875,82478.578125,0.0
2025-10-15 12:15:00+05:30,82477.7734375,82527.0,82417.9921875,82522.1484375,0.0
2025-10-15 12:30:00+05:30,82522.1484375,82560.9375,82487.4765625,82558.953125,0.0
2025-10-15 12:45:00+05:30,82560.609375,82617.28125,82526.296875,82603.296875,0.0
2025-10-15 13:00:00+05:30,82601.5625,82649.9296875,82568.9921875,82594.2578125,0.0
2025-10-15 13:15:00+05:30,82589.140625,82709.03125,82589.140625,82680.7890625,0.0
2025-10-15 13:30:00+05:30,82680.4375,82727.0234375,82666.1484375,82686.078125,0.0
2025-10-15 13:45:00+05:30,82685.8515625,82697.171875,82618.96875,82627.84375,0.0
2025-10-15 14:00:00+05:30,82628.109375,82637.0390625,82558.4765625,82606.2890625,0.0
2025-10-15 14:15:00+05:30,82606.2890625,82630.4765625,82552.796875,82619.2734375,0.0
2025-10-15 14:30:00+05:30,82619.2734375,82630.0625,82574.5078125,82608.1796875,0.0
2025-10-15 14:45:00+05:30,82607.171875,82619.953125,82469.421875,82555.8671875,0.0
2025-10-15 15:00:00+05:30,82555.71875,82620.7734375,82520.8125,82614.2734375,0.0
2025-10-15 15:15:00+05:30,82607.8671875,82607.8671875,82569.1796875,82604.7890625,0.0
2025-10-16 09:15:00+05:30,82794.7890625,83011.296875,82794.7890625,82949.1171875,0.0
2025-10-16 09:30:00+05:30,82949.90625,83025.421875,82898.71875,82982.921875,0.0
2025-10-16 09:45:00+05:30,82989.1875,83060.84375,82959.640625,82973.921875,0.0
2025-10-16 10:00:00+05:30,82974.46875,83035.84375,82945.09375,82976.0390625,0.0
2025-10-16 10:15:00+05:30,82977.6484375,83075.1015625,82934.8125,83053.3984375,0.0
2025-10-16 10:30:00+05:30,83053.15625,83089.71875,83029.390625,83084.5234375,0.0
2025-10-16 10:45:00+05:30,83085.3984375,83111.2890625,83047.046875,83109.0390625,0.0
2025-10-16 11:00:00+05:30,83109.2421875,83127.6171875,83055.671875,83061.7734375,0.0
2025-10-16 11:15:00+05:30,83063.7109375,83086.3515625,83043.1875,83066.921875,0.0
2025-10-16 11:30:00+05:30,83064.5703125,83091.7109375,83001.21875,83006.9609375,0.0
2025-10-16 11:45:00+05:30,83011.390625,83064.09375,82991.0234375,83006.7265625,0.0
2025-10-16 12:00:00+05:30,83005.0,83106.859375,82994.71875,83100.5390625,0.0
2025-10-16 12:15:00+05:30,83100.8125,83183.578125,83093.34375,83167.421875,0.0
2025-10-16 12:30:00+05:30,83170.8125,83246.7421875,83164.53125,83217.0625,0.0
2025-10-16 12:45:00+05:30,83217.421875,83240.2109375,83155.5703125,83186.1796875,0.0
2025-10-16 13:00:00+05:30,83186.53125,83261.3984375,83176.1328125,83249.3125,0.0
2025-10-16 13:15:00+05:30,83249.15625,83277.078125,83186.71875,83265.1484375,0.0
2025-10-16 13:30:00+05:30,83265.703125,83323.03125,83214.21875,83310.578125,0.0
2025-10-16 13:45:00+05:30,83310.9296875,83330.0703125,83260.3125,83309.25,0.0
2025-10-16 14:00:00+05:30,83312.140625,83441.203125,83304.109375,83371.8203125,0.0
2025-10-16 14:15:00+05:30,83373.7421875,83486.359375,83362.578125,83465.421875,0.0
2025-10-16 14:30:00+05:30,83464.703125,83571.7890625,83451.421875,83531.4375,0.0
2025-10-16 14:45:00+05:30,83535.7578125,83613.0,83467.0390625,83609.296875,0.0
2025-10-16 15:00:00+05:30,83613.5078125,83613.5078125,83363.078125,83373.171875,0.0
2025-10-16 15:15:00+05:30,83488.359375,83488.359375,83468.6875,83468.6875,0.0
2025-10-17 09:15:00+05:30,83334.328125,83548.6015625,83255.703125,83529.3671875,0.0
2025-10-17 09:30:00+05:30,83536.328125,83628.1796875,83509.390625,83612.59375,0.0
2025-10-17 09:45:00+05:30,83609.8125,83618.921875,83417.4296875,83550.09375,0.0
2025-10-17 10:00:00+05:30,83551.796875,83812.609375,83550.15625,83799.0625,0.0
2025-10-17 10:15:00+05:30,83799.34375,83840.4765625,83769.6328125,83796.5703125,0.0
2025-10-17 10:30:00+05:30,83805.4921875,83887.2421875,83788.90625,83856.65625,0.0
2025-10-17 10:45:00+05:30,83856.9375,84008.0703125,83833.8515625,84008.0703125,0.0
2025-10-17 11:00:00+05:30,84009.5234375,84097.359375,83978.5234375,84078.2578125,0.0
2025-10-17 11:15:00+05:30,84069.9609375,84132.5625,84040.9296875,84115.1875,0.0
2025-10-17 11:30:00+05:30,84120.71875,84162.2265625,84005.59375,84027.703125,0.0
2025-10-17 11:45:00+05:30,84033.2421875,84094.25,83934.40625,84065.0234375,0.0
2025-10-17 12:00:00+05:30,84066.59375,84125.5390625,84049.09375,84105.703125,0.0
2025-10-17 12:15:00+05:30,84106.046875,84172.2421875,84021.2421875,84162.3515625,0.0
2025-10-17 12:30:00+05:30,84163.203125,84167.25,84073.1328125,84094.140625,0.0
2025-10-17 12:45:00+05:30,84094.390625,84136.3515625,83851.96875,83914.78125,0.0
2025-10-17 13:00:00+05:30,83913.1015625,83959.5390625,83754.2265625,83793.3984375,0.0
2025-10-17 13:15:00+05:30,83793.578125,83948.171875,83778.1796875,83857.09375,0.0
2025-10-17 13:30:00+05:30,83860.8828125,83872.6171875,83621.578125,83798.3203125,0.0
2025-10-17 13:45:00+05:30,83797.7734375,83831.828125,83685.7265625,83821.5,0.0
2025-10-17 14:00:00+05:30,83823.671875,83971.96875,83816.2109375,83851.6328125,0.0
2025-10-17 14:15:00+05:30,83850.9921875,83989.90625,83797.453125,83820.2734375,0.0
2025-10-17 14:30:00+05:30,83820.546875,84051.28125,83806.5078125,84019.0078125,0.0
2025-10-17 14:45:00+05:30,84018.109375,84095.03125,83943.5703125,84009.2734375,0.0
2025-10-17 15:00:00+05:30,84009.96875,84011.0625,83914.0,83937.65625,0.0
2025-10-17 15:15:00+05:30,83959.65625,83963.2421875,83952.15625,83952.53125,0.0
2025-10-20 09:15:00+05:30,84302.9765625,84653.6015625,84302.9765625,84505.6875,0.0
2025-10-20 09:30:00+05:30,84501.796875,84557.1328125,84366.890625,84397.1171875,0.0
2025-10-20 09:45:00+05:30,84398.9921875,84409.3515625,84240.25,84302.3828125,0.0
2025-10-20 10:00:00+05:30,84299.90625,84463.109375,84269.59375,84460.203125,0.0
2025-10-20 10:15:00+05:30,84462.0078125,84474.15625,84360.0703125,84374.1328125,0.0
2025-10-20 10:30:00+05:30,84374.8671875,84499.8203125,84340.859375,84485.03125,0.0
2025-10-20 10:45:00+05:30,84491.09375,84556.5,84464.5390625,84525.6328125,0.0
2025-10-20 11:00:00+05:30,84526.6875,84549.2890625,84460.1328125,84473.4921875,0.0
2025-10-20 11:15:00+05:30,84482.5390625,84504.65625,84369.7734375,84440.2421875,0.0
2025-10-20 11:30:00+05:30,84442.171875,84473.6796875,84333.71875,84401.0625,0.0
2025-10-20 11:45:00+05:30,84397.1796875,84409.34375,84349.3125,84395.859375,0.0
2025-10-20 12:00:00+05:30,84396.0390625,84430.671875,84366.46875,84414.6796875,0.0
2025-10-20 12:15:00+05:30,84413.28125,84440.1171875,84343.6015625,84371.75,0.0
2025-10-20 12:30:00+05:30,84380.7265625,84452.0078125,84359.75,84434.1484375,0.0
2025-10-20 12:45:00+05:30,84435.2265625,84505.6171875,84419.421875,84494.2734375,0.0
2025-10-20 13:00:00+05:30,84494.2734375,84575.2421875,84493.046875,84556.4296875,0.0
2025-10-20 13:15:00+05:30,84554.7734375,84558.5,84466.3828125,84496.46875,0.0
2025-10-20 13:30:00+05:30,84499.46875,84529.6875,84457.6875,84470.1328125,0.0
2025-10-20 13:45:00+05:30,84475.84375,84489.390625,84348.8515625,84404.609375,0.0
2025-10-20 14:00:00+05:30,84406.1015625,84416.5390625,84351.1171875,84410.7578125,0.0
2025-10-20 14:15:00+05:30,84404.8671875,84487.1484375,84246.1328125,84265.5,0.0
2025-10-20 14:30:00+05:30,84263.140625,84342.3828125,84230.078125,84258.3203125,0.0
2025-10-20 14:45:00+05:30,84256.21875,84333.9921875,84197.2890625,84278.5703125,0.0
2025-10-20 15:00:00+05:30,84278.5703125,84418.2734375,84256.5390625,84362.15625,0.0
2025-10-20 15:15:00+05:30,84348.09375,84364.8984375,84334.7421875,84363.3671875,0.0
2025-10-21 13:30:00+05:30,84484.671875,84484.671875,84484.671875,84484.671875,0.0
2025-10-21 13:45:00+05:30,84525.453125,84660.453125,84436.671875,84500.1171875,0.0
2025-10-21 14:00:00+05:30,84501.203125,84550.921875,84450.0390625,84543.1171875,0.0
2025-10-21 14:15:00+05:30,84542.3125,84574.8125,84449.5625,84453.203125,0.0
2025-10-21 14:30:00+05:30,84456.75,84456.75,84289.5078125,84308.03125,0.0
2025-10-21 14:45:00+05:30,84310.453125,84426.34375,84310.453125,84426.34375,0.0
2025-10-23 09:15:00+05:30,85126.9375,85126.9375,84869.7734375,85084.0390625,0.0
2025-10-23 09:30:00+05:30,85088.59375,85218.2734375,85085.203125,85156.671875,0.0
2025-10-23 09:45:00+05:30,85156.71875,85200.3828125,85033.4921875,85102.90625,0.0
2025-10-23 10:00:00+05:30,85102.9921875,85271.671875,85099.53125,85267.2109375,0.0
2025-10-23 10:15:00+05:30,85268.140625,85268.140625,85148.46875,85148.46875,0.0
2025-10-23 10:30:00+05:30,85150.6171875,85198.8828125,85105.1015625,85145.90625,0.0
2025-10-23 10:45:00+05:30,85144.703125,85145.3203125,85054.15625,85117.046875,0.0
2025-10-23 11:00:00+05:30,85114.84375,85171.28125,85035.4765625,85080.46875,0.0
2025-10-23 11:15:00+05:30,85081.34375,85123.6796875,85051.796875,85055.9609375,0.0
2025-10-23 11:30:00+05:30,85062.9296875,85109.6875,85044.7265625,85090.4765625,0.0
2025-10-23 11:45:00+05:30,85089.9375,85193.7109375,85089.6875,85192.75,0.0
2025-10-23 12:00:00+05:30,85192.6875,85199.671875,85119.890625,85178.0625,0.0
2025-10-23 12:15:00+05:30,85175.9609375,85231.046875,85140.03125,85206.9375,0.0
2025-10-23 12:30:00+05:30,85206.5234375,85254.84375,85180.7265625,85206.4375,0.0
2025-10-23 12:45:00+05:30,85204.2734375,85288.09375,85112.703125,85115.953125,0.0
2025-10-23 13:00:00+05:30,85111.0390625,85154.09375,85036.9921875,85104.578125,0.0
2025-10-23 13:15:00+05:30,85104.6015625,85195.9765625,85052.1328125,85074.890625,0.0
2025-10-23 13:30:00+05:30,85071.8828125,85095.09375,84914.0,85005.796875,0.0
2025-10-23 13:45:00+05:30,85005.84375,85057.3984375,84884.9609375,84908.40625,0.0
2025-10-23 14:00:00+05:30,84902.2734375,84906.703125,84739.859375,84767.5625,0.0
2025-10-23 14:15:00+05:30,84767.2734375,84800.8125,84660.2421875,84700.6875,0.0
2025-10-23 14:30:00+05:30,84700.28125,84884.6875,84661.453125,84858.171875,0.0
2025-10-23 14:45:00+05:30,84858.296875,84900.25,84742.390625,84770.953125,0.0
2025-10-23 15:00:00+05:30,84771.4375,84777.15625,84446.2421875,84474.8671875,0.0
2025-10-23 15:15:00+05:30,84469.34375,84566.53125,84469.34375,84556.3984375,0.0
2025-10-24 09:15:00+05:30,84666.78125,84673.5703125,84394.1875,84521.9921875,0.0
2025-10-24 09:30:00+05:30,84516.3125,84601.2109375,84429.0703125,84557.203125,0.0
2025-10-24 09:45:00+05:30,84557.203125,84567.3203125,84432.78125,84536.359375,0.0
2025-10-24 10:00:00+05:30,84535.546875,84576.1796875,84489.421875,84491.609375,0.0
2025-10-24 10:15:00+05:30,84489.84375,84494.2421875,84316.28125,84324.953125,0.0
2025-10-24 10:30:00+05:30,84324.5234375,84367.5703125,84277.328125,84300.109375,0.0
2025-10-24 10:45:00+05:30,84294.46875,84341.828125,84280.6015625,84321.921875,0.0
2025-10-24 11:00:00+05:30,84321.921875,84361.40625,84245.6875,84342.0234375,0.0
2025-10-24 11:15:00+05:30,84341.7421875,84357.2734375,84273.328125,84275.3671875,0.0
2025-10-24 11:30:00+05:30,84275.3671875,84398.6015625,84202.0,84382.8828125,0.0
2025-10-24 11:45:00+05:30,84378.546875,84424.65625,84328.8203125,84333.703125,0.0
2025-10-24 12:00:00+05:30,84333.3125,84440.171875,84303.703125,84432.5078125,0.0
2025-10-24 12:15:00+05:30,84432.109375,84492.2421875,84374.0234375,84380.6171875,0.0
2025-10-24 12:30:00+05:30,84380.3671875,84428.65625,84317.90625,84380.09375,0.0
2025-10-24 12:45:00+05:30,84379.8984375,84392.859375,84254.40625,84270.453125,0.0
2025-10-24 13:00:00+05:30,84270.15625,84345.359375,84267.328125,84330.5625,0.0
2025-10-24 13:15:00+05:30,84328.5390625,84347.1328125,84135.9296875,84136.421875,0.0
2025-10-24 13:30:00+05:30,84137.3984375,84208.25,83968.25,83972.921875,0.0
2025-10-24 13:45:00+05:30,83973.59375,84070.921875,83959.1015625,84054.5390625,0.0
2025-10-24 14:00:00+05:30,84053.453125,84157.75,84037.9296875,84106.7890625,0.0
2025-10-24 14:15:00+05:30,84106.7421875,84163.71875,84069.859375,84160.15625,0.0
2025-10-24 14:30:00+05:30,84159.4609375,84196.5390625,84061.0078125,84093.46875,0.0
2025-10-24 14:45:00+05:30,84093.46875,84111.0,84028.453125,84040.21875,0.0
2025-10-24 15:00:00+05:30,84050.109375,84276.046875,84050.109375,84243.78125,0.0
2025-10-24 15:15:00+05:30,84242.890625,84242.890625,84194.3125,84212.078125,0.0
2025-10-27 09:15:00+05:30,84297.390625,84531.2734375,84296.328125,84510.546875,0.0
2025-10-27 09:30:00+05:30,84511.296875,84715.390625,84502.7265625,84686.609375,0.0
2025-10-27 09:45:00+05:30,84687.609375,84706.2578125,84650.5703125,84677.796875,0.0
2025-10-27 10:00:00+05:30,84678.6796875,84809.453125,84625.640625,84774.15625,0.0
2025-10-27 10:15:00+05:30,84775.5703125,84838.5625,84765.1484375,84799.25,0.0
2025-10-27 10:30:00+05:30,84804.890625,84811.3984375,84735.46875,84789.8515625,0.0
2025-10-27 10:45:00+05:30,84793.1875,84805.71875,84743.4609375,84799.3125,0.0
2025-10-27 11:00:00+05:30,84797.6328125,84849.75,84783.609375,84834.546875,0.0
2025-10-27 11:15:00+05:30,84834.6875,84872.296875,84799.828125,84842.7109375,0.0
2025-10-27 11:30:00+05:30,84842.3828125,84843.2109375,84767.890625,84772.5390625,0.0
2025-10-27 11:45:00+05:30,84768.6171875,84886.0703125,84719.109375,84886.0703125,0.0
2025-10-27 12:00:00+05:30,84886.2734375,84932.078125,84875.8203125,84886.34375,0.0
2025-10-27 12:15:00+05:30,84885.53125,84915.6015625,84795.4609375,84807.390625,0.0
2025-10-27 12:30:00+05:30,84807.78125,84838.3125,84776.46875,84811.328125,0.0
2025-10-27 12:45:00+05:30,84811.328125,84840.78125,84766.453125,84799.9921875,0.0
2025-10-27 13:00:00+05:30,84800.8671875,84814.3203125,84739.671875,84776.6484375,0.0
2025-10-27 13:15:00+05:30,84776.6484375,84778.28125,84604.8515625,84689.90625,0.0
2025-10-27 13:30:00+05:30,84689.2890625,84689.2890625,84612.96875,84682.8125,0.0
2025-10-27 13:45:00+05:30,84682.0390625,84771.859375,84667.890625,84737.5625,0.0
2025-10-27 14:00:00+05:30,84737.2734375,84765.0234375,84664.8828125,84667.1796875,0.0
2025-10-27 14:15:00+05:30,84658.5,84838.671875,84658.5,84797.3203125,0.0
2025-10-27 14:30:00+05:30,84798.0625,84849.7578125,84750.7734375,84776.609375,0.0
2025-10-27 14:45:00+05:30,84784.6171875,84805.109375,84635.328125,84762.296875,0.0
2025-10-27 15:00:00+05:30,84763.578125,84803.71875,84698.5078125,84764.03125,0.0
2025-10-27 15:15:00+05:30,84764.3828125,84778.96875,84756.828125,84778.953125,0.0
2025-10-28 09:15:00+05:30,84661.5,84901.1171875,84661.5,84825.8984375,0.0
2025-10-28 09:30:00+05:30,84826.5625,84986.9375,84808.359375,84917.4296875,0.0
2025-10-28 09:45:00+05:30,84920.9609375,84954.6171875,84701.0625,84737.328125,0.0
2025-10-28 10:00:00+05:30,84732.828125,84734.6484375,84473.2421875,84562.3671875,0.0
2025-10-28 10:15:00+05:30,84562.953125,84567.6328125,84465.8984375,84536.53125,0.0
2025-10-28 10:30:00+05:30,84535.1796875,84541.34375,84395.828125,84484.4296875,0.0
2025-10-28 10:45:00+05:30,84485.2421875,84532.7734375,84366.578125,84404.6328125,0.0
2025-10-28 11:00:00+05:30,84404.203125,84407.0625,84297.90625,84353.1328125,0.0
2025-10-28 11:15:00+05:30,84352.8203125,84485.03125,84317.140625,84443.2421875,0.0
2025-10-28 11:30:00+05:30,84442.390625,84482.6328125,84401.890625,84406.8828125,0.0
2025-10-28 11:45:00+05:30,84407.2265625,84483.2890625,84328.15625,84328.15625,0.0
2025-10-28 12:00:00+05:30,84315.8515625,84340.5625,84227.8515625,84324.9765625,0.0
2025-10-28 12:15:00+05:30,84319.5625,84411.703125,84273.4765625,84393.1328125,0.0
2025-10-28 12:30:00+05:30,84392.03125,84591.9375,84356.8515625,84568.078125,0.0
2025-10-28 12:45:00+05:30,84567.8828125,84651.5390625,84521.7734375,84598.1796875,0.0
2025-10-28 13:00:00+05:30,84598.046875,84650.4765625,84510.4296875,84597.78125,0.0
2025-10-28 13:15:00+05:30,84597.90625,84694.2734375,84493.9765625,84632.71875,0.0
2025-10-28 13:30:00+05:30,84631.5078125,84680.1015625,84450.9375,84461.1796875,0.0
