Date,Open,High,Low,Close,Volume
2007-10-01 00:00:00+05:30,5021.5,5976.0,5000.9501953125,5900.64990234375,0.0
2007-11-01 00:00:00+05:30,5903.7998046875,6011.9501953125,5394.35009765625,5762.75,0.0
2007-12-01 00:00:00+05:30,5765.4501953125,6185.39990234375,5676.7001953125,6138.60009765625,0.0
2008-01-01 00:00:00+05:30,6136.75,6357.10009765625,4448.5,5137.4501953125,0.0
2008-02-01 00:00:00+05:30,5140.60009765625,5545.2001953125,4803.60009765625,5223.5,0.0
2008-03-01 00:00:00+05:30,5222.7998046875,5222.7998046875,4468.5498046875,4734.5,0.0
2008-04-01 00:00:00+05:30,4735.64990234375,5230.75,4628.75,5165.89990234375,0.0
2008-05-01 00:00:00+05:30,5265.2998046875,5298.85009765625,4801.89990234375,4870.10009765625,0.0
2008-06-01 00:00:00+05:30,4869.25,4908.7998046875,4021.699951171875,4040.550048828125,0.0
2008-07-01 00:00:00+05:30,4039.75,4539.4501953125,3790.199951171875,4332.9501953125,0.0
2008-08-01 00:00:00+05:30,4331.60009765625,4649.85009765625,4201.85009765625,4360.0,0.0
2008-09-01 00:00:00+05:30,4356.10009765625,4558.0,3715.050048828125,3921.199951171875,0.0
2008-10-01 00:00:00+05:30,3921.85009765625,4000.5,2252.75,2885.60009765625,0.0
2008-11-01 00:00:00+05:30,2885.39990234375,3240.550048828125,2502.89990234375,2755.10009765625,0.0
2008-12-01 00:00:00+05:30,2755.14990234375,3110.449951171875,2570.699951171875,2959.14990234375,0.0
2009-01-01 00:00:00+05:30,2963.300048828125,3147.199951171875,2661.64990234375,2874.800048828125,0.0
2009-02-01 00:00:00+05:30,2872.35009765625,2969.75,2677.550048828125,2763.64990234375,0.0
2009-03-01 00:00:00+05:30,2764.60009765625,3123.35009765625,2539.449951171875,3020.949951171875,0.0
2009-04-01 00:00:00+05:30,3023.85009765625,3517.25,2965.699951171875,3473.949951171875,0.0
2009-05-01 00:00:00+05:30,3478.699951171875,4509.39990234375,3478.699951171875,4448.9501953125,0.0
2009-06-01 00:00:00+05:30,4450.39990234375,4693.2001953125,4143.25,4291.10009765625,0.0
2009-07-01 00:00:00+05:30,4292.2998046875,4669.75,3918.75,4636.4501953125,0.0
2009-08-01 00:00:00+05:30,4633.7998046875,4743.75,4353.4501953125,4662.10009765625,0.0
2009-09-01 00:00:00+05:30,4662.2001953125,5087.60009765625,4576.60009765625,5083.9501953125,0.0
2009-10-01 00:00:00+05:30,5087.2001953125,5181.9501953125,4687.5,4711.7001953125,0.0
2009-11-01 00:00:00+05:30,4712.25,5138.0,4538.5,5032.7001953125,0.0
2009-12-01 00:00:00+05:30,5039.7001953125,5221.85009765625,4943.9501953125,5201.0498046875,0.0
2010-01-01 00:00:00+05:30,5200.89990234375,5310.85009765625,4766.0,4882.0498046875,0.0
2010-02-01 00:00:00+05:30,4882.0498046875,4992.0,4675.39990234375,4922.2998046875,0.0
2010-03-01 00:00:00+05:30,4935.60009765625,5329.5498046875,4935.35009765625,5249.10009765625,0.0
2010-04-01 00:00:00+05:30,5249.2001953125,5399.64990234375,5160.89990234375,5278.0,0.0
2010-05-01 00:00:00+05:30,5278.39990234375,5278.7001953125,4786.4501953125,5086.2998046875,0.0
2010-06-01 00:00:00+05:30,5086.25,5366.75,4961.0498046875,5312.5,0.0
2010-07-01 00:00:00+05:30,5312.0498046875,5477.5,5225.60009765625,5367.60009765625,0.0
2010-08-01 00:00:00+05:30,5369.5498046875,5549.7998046875,5348.89990234375,5402.39990234375,0.0
2010-09-01 00:00:00+05:30,5403.0498046875,6073.5,5403.0498046875,6029.9501953125,0.0
2010-10-01 00:00:00+05:30,6030.2998046875,6284.10009765625,5937.10009765625,6017.7001953125,0.0
2010-11-01 00:00:00+05:30,6092.2998046875,6338.5,5690.35009765625,5862.7001953125,0.0
2010-12-01 00:00:00+05:30,5871.0,6147.2998046875,5721.14990234375,6134.5,0.0
2011-01-01 00:00:00+05:30,6177.4501953125,6181.0498046875,5416.64990234375,5505.89990234375,0.0
2011-02-01 00:00:00+05:30,5537.2998046875,5599.25,5177.7001953125,5333.25,0.0
2011-03-01 00:00:00+05:30,5382.0,5872.0,5348.2001953125,5833.75,0.0
2011-04-01 00:00:00+05:30,5835.0,5944.4501953125,5693.25,5749.5,0.0
2011-05-01 00:00:00+05:30,5766.89990234375,5775.25,5328.7001953125,5473.10009765625,0.0
2011-06-01 00:00:00+05:30,5561.0498046875,5657.89990234375,5195.89990234375,5647.39990234375,0.0
2011-07-01 00:00:00+05:30,5705.75,5740.39990234375,5453.9501953125,5482.0,0.0
2011-08-01 00:00:00+05:30,5527.5,5551.89990234375,4720.0,5001.0,0.0
2011-09-01 00:00:00+05:30,5109.7998046875,5169.25,4758.85009765625,4943.25,0.0
2011-10-01 00:00:00+05:30,4874.39990234375,5399.7001953125,4728.2998046875,5326.60009765625,0.0
2011-11-01 00:00:00+05:30,5278.60009765625,5326.4501953125,4640.9501953125,4832.0498046875,0.0
2011-12-01 00:00:00+05:30,4970.85009765625,5099.25,4531.14990234375,4624.2998046875,0.0
2012-01-01 00:00:00+05:30,4675.7998046875,5217.0,4675.7998046875,5199.25,0.0
2012-02-01 00:00:00+05:30,5198.14990234375,5629.9501953125,5159.0,5385.2001953125,0.0
2012-03-01 00:00:00+05:30,5366.0,5499.39990234375,5135.9501953125,5295.5498046875,0.0
2012-04-01 00:00:00+05:30,5296.35009765625,5378.75,5154.2998046875,5248.14990234375,0.0
2012-05-01 00:00:00+05:30,5254.2998046875,5279.60009765625,4788.9501953125,4924.25,0.0
2012-06-01 00:00:00+05:30,4910.85009765625,5286.25,4770.35009765625,5278.89990234375,0.0
2012-07-01 00:00:00+05:30,5283.85009765625,5348.5498046875,5032.39990234375,5229.0,0.0
2012-08-01 00:00:00+05:30,5220.7001953125,5448.60009765625,5164.64990234375,5258.5,0.0
2012-09-01 00:00:00+05:30,5276.5,5735.14990234375,5215.7001953125,5703.2998046875,0.0
2012-10-01 00:00:00+05:30,5704.75,5815.35009765625,4888.2001953125,5619.7001953125,0.0
2012-11-01 00:00:00+05:30,5609.85009765625,5885.25,5548.35009765625,5879.85009765625,0.0
2012-12-01 00:00:00+05:30,5878.25,5965.14990234375,5823.14990234375,5905.10009765625,0.0
2013-01-01 00:00:00+05:30,5982.60009765625,6111.7998046875,5940.60009765625,6034.75,1293100.0
2013-02-01 00:00:00+05:30,6040.9501953125,6052.9501953125,5671.89990234375,5693.0498046875,3081200.0
2013-03-01 00:00:00+05:30,5702.4501953125,5971.2001953125,5604.85009765625,5682.5498046875,2879100.0
2013-04-01 00:00:00+05:30,5697.35009765625,5962.2998046875,5477.2001953125,5930.2001953125,2725300.0
2013-05-01 00:00:00+05:30,5911.39990234375,6229.4501953125,5910.9501953125,5985.9501953125,3077100.0
2013-06-01 00:00:00+05:30,5997.35009765625,6011.0,5566.25,5842.2001953125,2981700.0
2013-07-01 00:00:00+05:30,5834.10009765625,6093.35009765625,5675.75,5742.0,3519500.0
2013-08-01 00:00:00+05:30,5776.89990234375,5808.5,5118.85009765625,5471.7998046875,5011800.0
2013-09-01 00:00:00+05:30,5480.25,6142.5,5318.89990234375,5735.2998046875,4485900.0
2013-10-01 00:00:00+05:30,5756.10009765625,6309.0498046875,5700.9501953125,6299.14990234375,3840600.0
2013-11-01 00:00:00+05:30,6289.75,6332.60009765625,5972.4501953125,6176.10009765625,3008100.0
2013-12-01 00:00:00+05:30,6171.14990234375,6415.25,6129.9501953125,6304.0,3616400.0
2014-01-01 00:00:00+05:30,6301.25,6358.2998046875,6027.25,6089.5,3280800.0
2014-02-01 00:00:00+05:30,6058.7998046875,6282.7001953125,5933.2998046875,6276.9501953125,2688200.0
2014-03-01 00:00:00+05:30,6264.35009765625,6730.0498046875,6212.25,6704.2001953125,3853200.0
2014-04-01 00:00:00+05:30,6729.5,6869.85009765625,6650.39990234375,6696.39990234375,2672300.0
2014-05-01 00:00:00+05:30,6709.9501953125,7563.5,6638.5498046875,7229.9501953125,4282600.0
2014-06-01 00:00:00+05:30,7264.0498046875,7700.0498046875,7239.5,7611.35009765625,3619400.0
2014-07-01 00:00:00+05:30,7629.0,7840.9501953125,7422.14990234375,7721.2998046875,3315500.0
2014-08-01 00:00:00+05:30,7662.5,7968.25,7540.10009765625,7954.35009765625,2481800.0
2014-09-01 00:00:00+05:30,7990.35009765625,8180.2001953125,7841.7998046875,7964.7998046875,2931900.0
2014-10-01 00:00:00+05:30,7960.5,8330.75,7723.85009765625,8322.2001953125,2696600.0
2014-11-01 00:00:00+05:30,8348.150390625,8617.0,8290.25,8588.25,2698000.0
2014-12-01 00:00:00+05:30,8605.099609375,8626.9501953125,7961.35009765625,8282.7001953125,3148800.0
2015-01-01 00:00:00+05:30,8288.7001953125,8996.599609375,8065.4501953125,8808.900390625,3373200.0
2015-02-01 00:00:00+05:30,8802.5,8913.4501953125,8470.5,8844.599609375,3430800.0
2015-03-01 00:00:00+05:30,8953.849609375,9119.2001953125,8269.150390625,8491.0,3727800.0
2015-04-01 00:00:00+05:30,8483.7001953125,8841.650390625,8144.75,8181.5,3108200.0
2015-05-01 00:00:00+05:30,8230.0498046875,8489.5498046875,7997.14990234375,8433.650390625,3384800.0
2015-06-01 00:00:00+05:30,8417.25,8467.150390625,7940.2998046875,8368.5,3156900.0
2015-07-01 00:00:00+05:30,8376.25,8654.75,8315.400390625,8532.849609375,3097900.0
2015-08-01 00:00:00+05:30,8510.650390625,8621.5498046875,7667.25,7971.2998046875,3939200.0
2015-09-01 00:00:00+05:30,7907.9501953125,8055.0,7539.5,7948.89990234375,3436500.0
2015-10-01 00:00:00+05:30,7992.0498046875,8336.2998046875,7930.64990234375,8065.7998046875,3364200.0
2015-11-01 00:00:00+05:30,8054.5498046875,8116.10009765625,7714.14990234375,7935.25,2868500.0
2015-12-01 00:00:00+05:30,7958.14990234375,7979.2998046875,7551.0498046875,7946.35009765625,3026200.0
2016-01-01 00:00:00+05:30,7924.5498046875,7937.5498046875,7241.5,7563.5498046875,3781100.0
2016-02-01 00:00:00+05:30,7589.5,7600.4501953125,6825.7998046875,6987.0498046875,5170500.0
2016-03-01 00:00:00+05:30,7038.25,7777.60009765625,7035.10009765625,7738.39990234375,4809600.0
2016-04-01 00:00:00+05:30,7718.0498046875,7992.0,7516.85009765625,7849.7998046875,3538800.0
2016-05-01 00:00:00+05:30,7822.7001953125,8213.599609375,7678.35009765625,8160.10009765625,4361300.0
2016-06-01 00:00:00+05:30,8179.2001953125,8308.150390625,7927.0498046875,8287.75,4193500.0
2016-07-01 00:00:00+05:30,8313.0498046875,8674.7001953125,8287.5498046875,8638.5,3321700.0
2016-08-01 00:00:00+05:30,8654.2998046875,8819.2001953125,8518.150390625,8786.2001953125,3826100.0
2016-09-01 00:00:00+05:30,8793.599609375,8968.7001953125,8555.2001953125,8611.150390625,3900400.0
2016-10-01 00:00:00+05:30,8666.150390625,8806.9501953125,8506.150390625,8638.0,3165200.0
2016-11-01 00:00:00+05:30,8653.150390625,8669.599609375,7916.39990234375,8224.5,4585400.0
2016-12-01 00:00:00+05:30,8244.0,8274.9501953125,7893.7998046875,8185.7998046875,3118800.0
